Source,Target,Weight,Type
David_054,Anonymous_066,1,undirected
David_055,Anonymous_128,3,undirected
David_055,Anonymous_135,2,undirected
David_055,Asaph_074,1,undirected
David_056,Anonymous_094,3,undirected
David_056,Anonymous_104,2,undirected
David_056,Anonymous_107,1,undirected
David_057,Anonymous_010,3,undirected
David_057,Anonymous_043,2,undirected
David_057,Anonymous_066,1,undirected
David_058,Anonymous_010,3,undirected
David_058,Anonymous_043,2,undirected
David_058,Anonymous_066,1,undirected
David_059,Anonymous_010,3,undirected
David_059,Anonymous_043,2,undirected
David_059,Anonymous_066,1,undirected
David_060,Anonymous_010,3,undirected
David_060,Anonymous_043,2,undirected
David_060,Anonymous_066,1,undirected
David_061,Anonymous_128,3,undirected
David_061,Anonymous_135,2,undirected
David_061,Asaph_074,1,undirected
David_062,Asaph_075,3,undirected
David_062,David_014,2,undirected
David_062,David_028,1,undirected
David_063,Anonymous_010,3,undirected
David_063,Anonymous_043,2,undirected
David_063,Anonymous_066,1,undirected
David_064,Anonymous_010,3,undirected
David_064,Anonymous_043,2,undirected
David_064,Anonymous_066,1,undirected
David_065,Anonymous_010,3,undirected
David_065,Anonymous_043,2,undirected
David_065,Anonymous_066,1,undirected
David_068,Anonymous_010,3,undirected
David_068,Anonymous_043,2,undirected
David_068,Anonymous_066,1,undirected
David_069,Anonymous_099,2,undirected
David_069,Anonymous_128,1,undirected
David_069,David_003,6,undirected
David_070,Anonymous_010,3,undirected
David_070,Anonymous_043,2,undirected
David_070,Anonymous_066,1,undirected
David_086,Anonymous_010,3,undirected
David_086,Anonymous_043,2,undirected
David_086,Anonymous_066,1,undirected
David_101,Anonymous_010,3,undirected
David_101,Anonymous_043,2,undirected
David_101,Anonymous_066,1,undirected
David_103,Anonymous_128,3,undirected
David_103,Anonymous_135,2,undirected
David_103,Asaph_074,1,undirected
David_108,Anonymous_010,3,undirected
David_108,Anonymous_043,2,undirected
David_108,Anonymous_066,1,undirected
David_109,Anonymous_010,3,undirected
David_109,Anonymous_043,2,undirected
David_109,Anonymous_066,1,undirected
David_110,Anonymous_010,3,undirected
David_110,Anonymous_043,2,undirected
David_110,Anonymous_066,1,undirected
David_122,Anonymous_010,3,undirected
David_122,Anonymous_043,2,undirected
David_122,Anonymous_066,1,undirected
David_124,Asaph_075,3,undirected
David_124,David_014,2,undirected
David_124,David_028,1,undirected
David_131,Anonymous_010,3,undirected
David_131,Anonymous_043,2,undirected
David_131,Anonymous_066,1,undirected
David_133,Anonymous_010,3,undirected
David_133,Anonymous_043,2,undirected
David_133,Anonymous_066,1,undirected
David_138,Anonymous_128,3,undirected
David_138,Anonymous_135,2,undirected
David_138,Asaph_074,1,undirected
David_139,Anonymous_010,3,undirected
David_139,Anonymous_043,2,undirected
David_139,Anonymous_066,1,undirected
David_140,Anonymous_010,3,undirected
David_140,Anonymous_043,2,undirected
David_140,Anonymous_066,1,undirected
David_141,Anonymous_010,3,undirected
David_141,Anonymous_043,2,undirected
David_141,Anonymous_066,1,undirected
David_142,Anonymous_010,3,undirected
David_142,Anonymous_043,2,undirected
David_142,Anonymous_066,1,undirected
David_143,Anonymous_010,3,undirected
David_143,Anonymous_043,2,undirected
David_143,Anonymous_066,1,undirected
David_144,Anonymous_010,3,undirected
David_144,Anonymous_043,2,undirected
David_144,Anonymous_066,1,undirected
David_145,Anonymous_010,3,undirected
David_145,Anonymous_043,2,undirected
David_145,Anonymous_066,1,undirected
Ethan_089,Anonymous_128,3,undirected
Ethan_089,Anonymous_135,2,undirected
Ethan_089,Asaph_074,1,undirected
Korah_042,Anonymous_128,3,undirected
Korah_042,Anonymous_135,2,undirected
Korah_042,Asaph_074,1,undirected
Korah_044,Anonymous_010,3,undirected
Korah_044,Anonymous_043,2,undirected
Korah_044,Anonymous_066,1,undirected
Korah_045,Anonymous_010,3,undirected
Korah_045,Anonymous_043,2,undirected
Korah_045,Anonymous_066,1,undirected
Korah_046,Anonymous_010,3,undirected
Korah_046,Anonymous_043,2,undirected
Korah_046,Anonymous_066,1,undirected
Korah_047,Anonymous_010,3,undirected
Korah_047,Anonymous_043,2,undirected
Korah_047,Anonymous_066,1,undirected
Korah_048,Anonymous_010,3,undirected
Korah_048,Anonymous_043,2,undirected
Korah_048,Anonymous_066,1,undirected
Korah_049,Anonymous_010,3,undirected
Korah_049,Anonymous_043,2,undirected
Korah_049,Anonymous_066,1,undirected
Korah_084,Anonymous_094,3,undirected
Korah_084,Anonymous_104,2,undirected
Korah_084,Anonymous_107,1,undirected
Korah_085,Anonymous_010,3,undirected
Korah_085,Anonymous_043,2,undirected
Korah_085,Anonymous_066,1,undirected
Korah_087,Anonymous_128,3,undirected
Korah_087,Anonymous_135,2,undirected
Korah_087,Asaph_074,1,undirected
Korah+Heman_088,Anonymous_094,3,undirected
Korah+Heman_088,Anonymous_104,2,undirected
Korah+Heman_088,Anonymous_107,1,undirected
Moses_090,Anonymous_010,3,undirected
Moses_090,Anonymous_043,2,undirected
Moses_090,Anonymous_066,1,undirected
Solomon_072,Anonymous_128,3,undirected
Solomon_072,Anonymous_135,2,undirected
Solomon_072,Asaph_074,1,undirected
Solomon_127,Anonymous_010,3,undirected
Solomon_127,Anonymous_043,2,undirected
Solomon_127,Anonymous_066,1,undirected
